10
11
11
11
24
11
23
38
11
11
25
14
11
12
24
10
23
11
11
24
24
41
25
23
10
11
13
13
11
11
10
11
11
24
24
23
11
13
11
11
13
11
40
11
12
10
11
24
23
10
10
23
13
10
11
11
23
11
38
10
10
15
11
23
14
12
38
24
11
38
24
23
24
10
10
11
11
11
23
13
12
11
11
10
13
41
24
12
10
38
10
11
11
12
24
11
24
14
14
24
11
11
14
11
11
11
11
11
11
11
13
11
27
14
11
10
10
23
11
24
12
13
11
24
10
11
23
11
24
10
11
11
24
13
12
11
11
10
23
13
12
10
13
11
10
11
24
38
13
11
11
24
12
38
13
11
24
10
42
13
10
11
13
13
11
24
11
11
11
11
11
11
23
11
10
11
11
24
38
38
23
24
38
12
11
11
25
11
10
24
11
11
24
23
11
12
12
11
11
12
