11
12
42
11
11
11
10
11
10
24
14
11
10
12
10
13
11
10
10
10
14
11
11
11
10
10
10
10
12
9
11
15
10
15
10
10
11
11
10
11
11
12
10
11
10
11
10
10
10
10
12
12
10
11
15
15
11
10
11
41
12
10
10
11
25
11
11
10
11
10
10
9
24
11
10
11
11
12
11
11
14
12
11
10
10
12
11
12
10
11
11
12
13
16
11
10
12
10
10
10
10
10
13
14
11
11
11
11
11
14
11
14
11
10
10
40
9
10
10
10
11
12
14
11
10
11
11
13
11
9
10
9
10
10
11
12
10
11
10
10
11
14
11
13
11
10
10
11
11
11
9
12
11
10
12
39
10
39
14
12
10
10
11
10
10
10
11
13
13
10
12
12
11
13
11
10
11
10
10
11
11
11
24
10
13
10
13
9
12
10
11
9
24
10
11
11
10
10
11
13
